Date,Name,Average_Prices_SA_SM
2007-04-01,Cheshire East,166722.88098660501
2007-04-01,Cheshire West And Chester,170368.2519171545
2007-04-01,City Of Bristol,178863.78022196452
2007-04-01,City Of Derby,122275.70516458766
2007-04-01,City Of Kingston Upon Hull,86592.63815587142
2007-04-01,City Of Nottingham,104066.12443994138
2007-04-01,City Of Peterborough,131953.14616739508
2007-04-01,City Of Plymouth,143845.13866275895
2007-04-01,City Of Westminster,520876.47475115687
2007-04-01,Conwy,149897.19389753486
2007-04-01,Cornwall,199741.84243290039
2007-04-01,Coventry,126962.93774233211
2007-04-01,Croydon,259457.35017511487
2007-04-01,Cumbria,136052.98523206727
2007-04-01,Darlington,124398.67454087587
2007-04-01,Denbighshire,136478.79049836748
2007-04-01,Derbyshire,140295.33700298294
2007-04-01,Detached-All,264661.79601963673
2007-04-01,Devon,201897.79810428945
2007-04-01,Doncaster,116741.19253416394
2007-04-01,Dorset,223537.05248030767
2007-04-01,Dudley,136213.88457750232
2007-04-01,Durham,111507.24745556401
2007-04-01,E&W-All,175840.06908081827
2007-04-01,Ealing,309096.57577510894
2007-04-01,East,185695.15964417867
2007-04-01,East Midlands,143151.45917951883
2007-04-01,East Riding Of Yorkshire,152186.55817912647
2007-04-01,East Sussex,187652.79014158907
2007-04-01,Enfield,255930.84705376427
2007-04-01,Essex,198396.65452642165
2007-04-01,Flat-All,167084.9164395032
2007-04-01,Flintshire,142548.8490726726
2007-04-01,Gateshead,115333.25066727166
2007-04-01,Gloucestershire,189336.83427858795
2007-04-01,Greater London,329910.28777757694
2007-04-01,Greater Manchester,125483.14256879219
2007-04-01,Greenwich,264358.80155331065
2007-04-01,Gwynedd,153291.56545745107
2007-04-01,Hackney,342056.1186403106
2007-04-01,Halton,120657.49855432969
2007-04-01,Hammersmith And Fulham,444432.65353965363
2007-04-01,Hampshire,215332.18484183031
2007-04-01,Haringey,336492.27909073455
2007-04-01,Harrow,286186.21736794093
2007-04-01,Hartlepool,107368.82807421708
2007-04-01,Havering,265969.66164653376
2007-04-01,Herefordshire,192075.23687858102
2007-04-01,Hertfordshire,238521.73929982467
2007-04-01,Hillingdon,258953.02209023433
2007-04-01,Hounslow,279589.52599379118
2007-04-01,Isle Of Anglesey,150279.15177545481
2007-04-01,Isle Of Wight,168804.4571073367
2007-04-01,Islington,395047.56116256054
2007-04-01,Kensington And Chelsea,718234.66988754179
2007-04-01,Kent,194655.1806510482
2007-04-01,Kingston Upon Thames,296185.12298179872
2007-04-01,Kirklees,134874.95941696773
2007-04-01,Knowsley,134763.10696581774
2007-04-01,Lambeth,325805.37120107544
2007-04-01,Lancashire,129250.53608056325
2007-04-01,Leeds,149557.54956579657
2007-04-01,Leicester,128550.61461375897
2007-04-01,Leicestershire,166649.25532267298
2007-04-01,Lewisham,261555.65671189842
2007-04-01,Lincolnshire,142122.73512681012
2007-04-01,Liverpool,122411.81393052085
2007-04-01,London,329910.28777757694
2007-04-01,Luton,143732.30625929442
2007-04-01,Manchester,114052.89573540707
2007-04-01,Medway,154236.92199223195
2007-04-01,Merseyside,133254.07295048461
2007-04-01,Merthyr Tydfil,83406.361186745038
2007-04-01,Merton,317837.52953364479
2007-04-01,Middlesbrough,106425.40129031119
2007-04-01,Milton Keynes,168585.07962194589
2007-04-01,Monmouthshire,188879.37455152872
2007-04-01,Neath Port Talbot,101537.05422838815
2007-04-01,Newcastle Upon Tyne,138904.51738184274
2007-04-01,Newham,248579.42462605683
2007-04-01,Newport,139018.33494975575
2007-04-01,Norfolk,158215.75130488692
2007-04-01,North East,125999.21472232042
2007-04-01,North East Lincolnshire,101911.84155334687
2007-04-01,North Lincolnshire,118891.10574478359
2007-04-01,North Somerset,190806.07747096632
2007-04-01,North Tyneside,141311.67456908082
2007-04-01,North West,132953.33789986951
2007-04-01,North Yorkshire,189501.56568108618
2007-04-01,Northamptonshire,155632.33796896855
2007-04-01,Northumberland,148147.52621556091
2007-04-01,Nottinghamshire,136907.22140185689
2007-04-01,Oldham,100227.28423702957
2007-04-01,Oxfordshire,240025.14488657989
2007-04-01,Pembrokeshire,162847.94504412106
2007-04-01,Poole,218444.07151124551
2007-04-01,Portsmouth,157757.2481482001
2007-04-01,Powys,162389.9942951343
2007-04-01,Reading,205031.90883881791
2007-04-01,Redbridge,299022.62139147089
2007-04-01,Redcar And Cleveland,127229.63926410368
2007-04-01,Rhondda Cynon Taff,94493.517551523153
2007-04-01,Richmond Upon Thames,403211.25792277482
2007-04-01,Rochdale,113407.26550834706
2007-04-01,Rotherham,119629.74060900882
2007-04-01,Rutland,226220.60327328148
2007-04-01,Salford,115697.70714086178
2007-04-01,Sandwell,114953.87517496313
2007-04-01,Sefton,148148.1512624083
2007-04-01,Semi-All,166209.95719862261
2007-04-01,Sheffield,134595.68507378269
2007-04-01,Shropshire,175968.76359748494
2007-04-01,Slough,177213.87353646843
2007-04-01,Solihull,208813.23263464496
2007-04-01,Somerset,182837.68675181567
2007-04-01,South East,216874.9750278533
2007-04-01,South Gloucestershire,197647.56167777861
2007-04-01,South Tyneside,120417.4793112546
2007-04-01,South West,188134.74440620086
2007-04-01,South Yorkshire,123591.40089030525
2007-04-01,Southampton,154615.62933144442
2007-04-01,Southend-On-Sea,162354.73876359384
2007-04-01,Southwark,339462.21189467842
2007-04-01,St Helens,118958.52980443962
2007-04-01,Staffordshire,148481.31951582848
2007-04-01,Stockport,161877.73302080165
2007-04-01,Stockton-On-Tees,133933.02447279944
2007-04-01,Stoke-On-Trent,88730.361292045112
2007-04-01,Suffolk,167311.70302183248
2007-04-01,Sunderland,115846.72438609024
2007-04-01,Surrey,288891.37271489226
2007-04-01,Sutton,249935.54589950829
2007-04-01,Swansea,129497.68825305488
2007-04-01,Swindon,145384.1181488187
2007-04-01,Tameside,117506.01290166628
2007-04-01,Terrace-All,137236.98507764068
2007-04-01,The Vale Of Glamorgan,167613.08597092604
2007-04-01,Thurrock,156454.43921275111
2007-04-01,Torbay,168186.70716613179
2007-04-01,Torfaen,124728.68752350259
2007-04-01,Tower Hamlets,343004.33632727741
2007-04-01,Trafford,193183.66787894143
2007-04-01,Tyne And Wear,127802.00267484685
2007-04-01,Wakefield,132623.58603930249
2007-04-01,Wales,135714.28564840046
2007-04-01,Walsall,128051.82434434307
2007-04-01,Waltham Forest,255795.35803719764
2007-04-01,Wandsworth,360572.34741527529
2007-04-01,Warrington,160734.36961207766
2007-04-01,Warwickshire,177114.60219082757
2007-04-01,West Berkshire,232598.58186088607
2007-04-01,West Midlands,133970.16233539706
2007-04-01,West Midlands (region),149168.57430276053
2007-04-01,West Sussex,215245.25998267467
2007-04-01,West Yorkshire,134119.69120686292
2007-04-01,Wigan,113233.79914808438
2007-04-01,Wiltshire,198823.81553040192
2007-04-01,Windsor And Maidenhead,320814.02377057419
2007-04-01,Wirral,138923.91135382702
2007-04-01,Wokingham,278712.56480610656
2007-04-01,Wolverhampton,121911.34047015208
2007-04-01,Worcestershire,182372.06974533419
2007-04-01,Wrekin,148735.32152839142
2007-04-01,Wrexham,143702.00933158971
2007-04-01,York,188230.57950080262
2007-04-01,Yorks & Humber,140982.17827782794
2007-05-01,Barking And Dagenham,246767.25441003407
2007-05-01,Barnet,328345.73866258241
2007-05-01,Barnsley,112682.40179689246
2007-05-01,Bath And North East Somerset,231871.70531190609
2007-05-01,Bedford,172930.93953084605
2007-05-01,Bexley,237773.88303712627
2007-05-01,Birmingham,132812.55820035448
2007-05-01,Blackburn With Darwen,92873.081564259541
2007-05-01,Blackpool,110050.83142753024
2007-05-01,Blaenau Gwent,88393.456427498764
2007-05-01,Bolton,115746.24608051173
2007-05-01,Bournemouth,184359.80742330677
2007-05-01,Bracknell Forest,218889.59432289208
2007-05-01,Bradford,120054.99677834979
2007-05-01,Brent,292103.55492534093
2007-05-01,Bridgend,133891.05074840193
2007-05-01,Brighton And Hove,220502.81071225501
2007-05-01,Bromley,285625.18201963801
2007-05-01,Buckinghamshire,263980.68989431846
2007-05-01,Bury,130042.3888892605
2007-05-01,Caerphilly,115828.127704848
2007-05-01,Calderdale,117548.00490242205
2007-05-01,Cambridgeshire,190058.74885013484
2007-05-01,Camden,480033.30696871632
2007-05-01,Cardiff,155195.27092798767
2007-05-01,Carmarthenshire,126950.24296144016
2007-05-01,Central Bedfordshire,186206.83497359764
2007-05-01,Ceredigion,171769.6522200421
2007-05-01,Cheshire East,167704.50909890397
2007-05-01,Cheshire West And Chester,169771.34241176519
2007-05-01,City Of Bristol,179471.65913062388
2007-05-01,City Of Derby,122558.73757959527
2007-05-01,City Of Kingston Upon Hull,87015.89748708815
2007-05-01,City Of Nottingham,104156.50236168594
2007-05-01,City Of Peterborough,131549.02612581171
2007-05-01,City Of Plymouth,145653.85215989972
2007-05-01,City Of Westminster,536559.20690257242
2007-05-01,Conwy,150114.22449273791
2007-05-01,Cornwall,200437.73098773809
2007-05-01,Coventry,128094.2218202951
2007-05-01,Croydon,262408.3964491025
2007-05-01,Cumbria,135129.49740325546
2007-05-01,Darlington,126354.38402669199
2007-05-01,Denbighshire,137398.711106617
2007-05-01,Derbyshire,140709.1110361747
2007-05-01,Detached-All,266539.99194477079
2007-05-01,Devon,202615.2097356423
2007-05-01,Doncaster,116396.58454555055
2007-05-01,Dorset,224513.16520953935
2007-05-01,Dudley,137051.89437390806
2007-05-01,Durham,111586.96934691961
2007-05-01,E&W-All,176801.61487809103
2007-05-01,Ealing,310505.85733688972
2007-05-01,East,186722.71541791133
2007-05-01,East Midlands,143210.87381015849
2007-05-01,East Riding Of Yorkshire,153442.53937152965
2007-05-01,East Sussex,189561.86117965452
2007-05-01,Enfield,257659.93238032283
2007-05-01,Essex,199318.1345750223
2007-05-01,Flat-All,168572.78005141218
2007-05-01,Flintshire,141654.17637570153
2007-05-01,Gateshead,117235.18326824016
2007-05-01,Gloucestershire,191526.31543107217
2007-05-01,Greater London,334107.07049857441
2007-05-01,Greater Manchester,125673.48659286299
2007-05-01,Greenwich,265765.83151675831
2007-05-01,Gwynedd,152990.84585322335
2007-05-01,Hackney,349663.02284470835
2007-05-01,Halton,121185.73953882516
2007-05-01,Hammersmith And Fulham,451712.77237749362
2007-05-01,Hampshire,217131.8939245533
